anime_id,name,genre,rating
3269,g.u. trilogy,"Action, Fantasy, Game, Sci-Fi",7.32
11375,the movie: sekai no mukou ni,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",7.32
13939,accel world ex,"Action, Game, Romance, School, Sci-Fi",7.32
10447,aquarion evol,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",7.32
2920,ashita no joe (movie),"Action, Drama, Sports",7.32
15711,bakuman.: deraman.,"Comedy, School, Shounen",7.32
15687,chuunibyou demo koi ga shitai! lite,"Comedy, School",7.32
1683,di gi charat nyo,"Comedy, Fantasy, Sci-Fi",7.32
11783,dog days,"Action, Adventure, Fantasy, Magic",7.32
2671,doraemon movie 03: nobita no daimakyou,Adventure,7.32
2030,el cazador de la bruja,"Adventure, Drama, Mystery",7.32
2624,"flanders no inu, boku no patrasche","Drama, Historical",7.32
1886,fushigiboshi no☆futagohime gyu!,"Comedy, Magic, Shoujo",7.32
31737,gakusen toshi asterisk 2nd season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",7.32
32071,gantz:o,"Action, Drama, Ecchi, Horror, Psychological, Sci-Fi, Seinen, Supernatural",7.34
3734,glass no kamen: sen no kamen wo motsu shoujo,"Drama, Shoujo",7.32
2899,higurashi no naku koro ni special: nekogoroshi-hen,"Comedy, Mystery",7.32
10507,inazuma eleven go,"Shounen, Sports, Super Power",7.32
16774,inferno cop,"Action, Police",7.32
28387,joukamachi no dandelion,"Comedy, Seinen, Slice of Life, Super Power",7.32
21563,kamigami no asobi,"Fantasy, Harem, Romance, Shoujo, Supernatural",7.32
52,kidou tenshi angelic layer,"Comedy, Drama, Sci-Fi, Shounen, Sports",7.32
4195,kodomo no jikan: ni gakki,"Comedy, Ecchi, School",7.32
6163,kuroshitsuji recap,"Action, Demons, Fantasy, Shounen, Supernatural",7.32
6016,kyoushoku soukou guyver (1989),"Action, Horror, Sci-Fi, Super Power",7.32
3247,love hina final selection,"Comedy, Ecchi, Harem, Romance",7.32
1416,lupin iii: dead or alive,"Action, Adventure, Comedy, Shounen",7.32
12637,mo gyutto love de sekkinchuu!,Music,7.32
13093,nazo no kanojo x: nazo no natsu matsuri,"Ecchi, Mystery, Romance, Seinen",7.32
351,ojamajo doremi sharp,"Comedy, Magic, Shoujo",7.32
12001,one piece 3d: gekisou! trap coaster,"Action, Adventure, Comedy, Fantasy, Shounen",7.32
14749,ore no kanojo to osananajimi ga shuraba sugiru,"Comedy, Harem, Romance, School",7.32
9981,phi brain: kami no puzzle,"Action, Game, Mystery, Shounen",7.32
1120,pokemon: mizu no miyako no mamorigami latias to latios,"Adventure, Comedy, Drama, Fantasy, Kids",7.32
1191,saber marionette j again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",7.32
1124,seikai no danshou: tanjou,"Military, Romance, Sci-Fi, Space",7.32
6581,sengoku basara: setonai no gekitotsu! hi wo fuku umi no daiyousai - fugaku!!,"Action, Historical, Martial Arts, Samurai",7.32
866,slayers premium,"Adventure, Comedy, Fantasy, Magic, Shounen",7.32
2583,soukou kihei votoms: the last red shoulder,"Action, Drama, Mecha, Military, Sci-Fi",7.32
32034,soukyuu no fafner: dead aggressor - exodus special,"Action, Drama, Mecha, Military, Sci-Fi",7.33
10232,tamayura: hitotose,"Comedy, Drama, Slice of Life",7.32
14835,the idolm@ster shiny festa,"Comedy, Drama, Music",7.32
30740,young black jack,"Drama, Historical, Seinen",7.32
18441,blood lad: wagahai wa neko de wa nai,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",7.31
33929,boku no hero academia: jump festa 2016 special,"Action, Comedy, School, Shounen, Super Power",7.32
2513,detective conan ova 03: conan and heiji and the vanished boy,"Adventure, Comedy, Mystery, Police, Shounen",7.31
27825,dragon nest: warriors dawn,"Action, Adventure, Fantasy, Magic",7.31
3218,gensoumaden saiyuuki ova,"Adventure, Shounen, Supernatural",7.31
1335,ghost in the shell: stand alone complex - tachikoma na hibi,"Comedy, Mecha, Sci-Fi",7.31
915,ginga densetsu weed,"Adventure, Drama, Shounen",7.31
2987,ginga hyouryuu vifam,"Action, Adventure, Mecha, Sci-Fi",7.31
15617,jinrui wa suitai shimashita specials,"Comedy, Fantasy, Seinen",7.31
3010,kaiketsu zorro,"Adventure, Historical, Shounen",7.31
16668,kakumeiki valvrave,"Action, Mecha, Space",7.31
274,kiddy grade,"Action, Ecchi, Mecha, Sci-Fi, Super Power",7.31
192,love hina haru special: kimi sakura chiru nakare!!,"Adventure, Comedy, Romance",7.31
32543,lu shidai 2nd season,"Action, Adventure, Comedy, Game, Parody",7.31
1429,lupin iii: nusumareta lupin,"Action, Adventure, Comedy, Shounen",7.31
2818,madou king granzort,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",7.31
333,mama wa shougaku 4 nensei,"Comedy, Drama, Sci-Fi",7.31
6262,manga sekai mukashibanashi,"Adventure, Drama, Fantasy, Historical",7.31
3437,mister ajikko,"Comedy, Shounen",7.31
6999,prince of tennis: another story - messages from past and future ova bonus,"Comedy, Sports",7.31
1835,ryuusei no rockman,"Action, Game, Sci-Fi, Shounen",7.31
529,saishuu heiki kanojo,"Drama, Romance, School, Sci-Fi",7.31
3186,sekai meisaku douwa: hakuchou no mizuumi,"Drama, Fantasy, Romance",7.31
79,shuffle!,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",7.31
3594,tears to tiara,"Action, Adventure, Fantasy, Magic",7.31
1860,tokyo majin gakuen kenpucho: tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",7.31
201,video girl ai,"Comedy, Drama, Ecchi, Romance",7.31
3322,wagaya no oinari-sama.,"Adventure, Fantasy, Shounen, Supernatural",7.31
3043,andersen douwa: ningyohime,"Fantasy, Romance, Shoujo",7.3
2333,anime sanjuushi,"Adventure, Drama, Historical, Romance",7.3
6901,battle spirits: shounen gekiha dan,"Action, Game, Shounen",7.3
12651,danball senki w,"Action, Kids, Mecha",7.3
2748,dash! kappei,"Comedy, Ecchi, Shounen, Sports",7.3
6198,detective conan ova 08: high school girl detective sonoko suzukis case files,"Comedy, Mystery, Police, Shounen",7.3
12623,egomama,Music,7.29
3231,gunslinger girl: il teatrino,"Action, Drama, Military, Sci-Fi",7.3
3298,hatenkou yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",7.3
1774,heatguy j special,"Action, Adventure, Mecha, Police, Sci-Fi",7.3
31500,high school fleet,"Action, Military, School",7.3
1358,hokuto no ken movie,"Adventure, Sci-Fi, Shounen",7.3
2745,jigoku sensei nube ova,"Action, Comedy, Demons, Horror, School, Shounen, Supernatural",7.3
20505,kimi to boku,"Drama, Slice of Life",7.3
12175,koi to senkyo to chocolate,"Drama, Romance, School",7.3
4903,kyou no 5 no 2 (tv),"Comedy, Ecchi, School, Seinen",7.3
277,mahoromatic 2,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",7.3
1017,majutsushi orphen,"Action, Adventure, Comedy, Demons, Fantasy, Magic",7.3
10397,mashiro-iro symphony: the color of lovers,"Drama, Harem, Romance, School",7.3
16442,precure all stars movie new stage 2: kokoro no tomodachi,"Action, Kids, Magic, Shoujo",7.3
1847,rec: yurusarezarumono,"Comedy, Drama, Romance",7.3
16051,ro-kyu-bu! ss,"Comedy, Ecchi, School, Sports",7.3
34085,sakura nagashi,"Action, Drama, Mecha, Music, Sci-Fi",7.29
31280,selector destructed wixoss movie,"Game, Psychological",7.3
3000,taiho shichau zo: full throttle,"Action, Comedy, Police, Shounen",7.3
11341,tantei opera milky holmes dai 2 maku,"Comedy, Mystery, Super Power",7.3
6169,tenjou-jin to akuto-jin saigo no tatakai,"Action, Fantasy, Magic, Super Power, Supernatural",7.3
178,ultra maniac,"Comedy, Magic, Romance, School, Shoujo",7.3
1920,urusei yatsura movie 1: only you,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",7.3
1932,yes! precure 5,"Action, Fantasy, Magic, School, Shoujo",7.3
23447,"ano natsu de matteru: bokutachi wa koukou saigo no natsu wo sugoshinagara, ano natsu de matteiru.","Comedy, Drama, Romance, Sci-Fi, Slice of Life",7.29
30205,aoharu x kikanjuu,"Action, Comedy, Shounen, Sports",7.29
6164,aoi hana,"Romance, Shoujo Ai, Slice of Life",7.29
1736,bt x neo,"Action, Adventure, Shounen",7.29
2589,black cat special,"Action, Comedy, Shounen",7.29
4071,black jack (tv): hizouban specials,Adventure,7.29
12079,black★rock shooter,"Action, Music",7.29
526,boku no chikyuu wo mamotte,"Drama, Sci-Fi, Shoujo",7.29
21437,buddy complex,"Action, Mecha, Sci-Fi",7.29
6460,crayon shin-chan movie 05: ankoku tamatama daitsuiseki,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",7.29
5216,d.c.if: da capo if,"Drama, Harem, Magic, Romance",7.29
7081,danball senki,"Action, Kids, Mecha",7.29
2123,digimon x-evolution,"Action, Adventure, Fantasy, Sci-Fi",7.29
2668,doraemon movie 20: nobita no uchuu hyouryuuki,"Adventure, Comedy, Fantasy, Kids, Shounen, Space",7.29
1931,futari wa precure: max heart movie 2 - yukizora no tomodachi,"Comedy, Fantasy, Magic, Shoujo",7.29
652,galaxy angel z,"Comedy, Sci-Fi",7.29
395,gantz 2nd stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",7.29
1490,ginga tetsudou monogatari,"Action, Adventure, Drama, Sci-Fi, Space",7.29
8120,gotou ni naritai.,"Drama, School, Slice of Life",7.29
5041,guin saga,"Adventure, Fantasy",7.29
1371,hi no tori,"Adventure, Drama, Historical, Sci-Fi, Supernatural",7.29
1116,junkers come here,"Drama, Slice of Life",7.29
26441,junketsu no maria,"Comedy, Fantasy, Historical, Magic, Seinen",7.29
6954,kara no kyoukai: shuushou,Mystery,7.29
1556,kikoushi enma,"Demons, Ecchi, Fantasy, Horror, Magic, Seinen, Supernatural",7.29
2901,kochira katsushikaku kameari kouenmae hashutsujo the movie,"Action, Comedy, Mystery, Police",7.29
5079,kurokami the animation,"Action, Martial Arts, Super Power",7.29
10456,kyoukaisenjou no horizon,"Action, Fantasy",7.29
1413,lupin iii: alcatraz connection,"Action, Adventure, Comedy, Shounen",7.29
276,mahoromatic: automatic maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",7.29
352,motto! ojamajo doremi,"Comedy, Fantasy, Magic, Shoujo",7.29
6023,nogizaka haruka no himitsu: purezza,"Comedy, Ecchi, Romance",7.29
2947,ojamajo doremi sharp movie,"Kids, Magic, Shoujo",7.29
2108,rockman.exe axess,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",7.29
1362,street fighter ii: the movie,"Action, Martial Arts, Shounen",7.29
1731,tales of symphonia the animation: sylvarant-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",7.29
3593,utawarerumono ova,"Action, Comedy, Fantasy",7.29
16742,watashi ga motenai no wa dou kangaetemo omaera ga warui!,"Comedy, School, Shounen, Slice of Life",7.29
3692,yes! precure 5 gogo!,"Action, Fantasy, Magic, School, Shoujo",7.29
550,yu☆gi☆oh!,"Action, Comedy, Fantasy, Game, Shounen",7.29
8894,yume-iro pâtissière: mune kyun tropical island!,"Kids, School, Shoujo",7.29
19759,ansatsu kyoushitsu,"Action, Comedy, Shounen",7.28
1498,black blood brothers,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",7.28
30711,code geass: boukoku no akito final - itoshiki monotachi e,"Action, Mecha, Military",7.28
974,dead leaves,"Adventure, Comedy, Psychological, Sci-Fi",7.28
24031,denki-gai no honya-san,"Comedy, Seinen, Slice of Life",7.28
2222,dr. slump: arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",7.28
14829,fate/kaleid liner prisma☆illya,"Action, Comedy, Fantasy, Magic",7.28
19159,genshiken nidaime ova,"Comedy, Parody, Slice of Life",7.28
1140,giniro no kami no agito,"Adventure, Drama, Fantasy, Romance, Sci-Fi",7.28
6463,hoshi wo katta hi,"Kids, Sci-Fi",7.28
20457,"inari, konkon, koi iroha.","Comedy, Romance, School, Seinen, Supernatural",7.28
34178,inazuma eleven: outer code,Sports,7.28
2542,lady georgie,"Drama, Historical, Romance, Shoujo",7.28
189,love hina,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",7.28
1414,lupin iii: tenshi no tactics - yume no kakera wa koroshi no kaori,"Action, Adventure, Comedy, Shounen",7.28
24455,madan no ou to vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",7.28
2834,miracle☆girls,"Drama, Magic, Shoujo",7.28
4134,naruto shippuuden: shippuu! konoha gakuen den,Comedy,7.28
3111,nasu: suitcase no wataridori,"Drama, Seinen, Sports",7.28
14293,nerawareta gakuen,"Romance, School, Sci-Fi",7.28
613,onmyou taisenki,"Adventure, Fantasy, Shounen, Supernatural",7.28
12673,papa no iukoto wo kikinasai!: pokkapoka,"Comedy, Romance, Slice of Life",7.28
8133,precure all stars movie dx2: kibou no hikari☆rainbow jewel wo mamore!,"Action, Fantasy, Magic, Shoujo",7.28
28215,saint seiya: soul of gold,"Action, Adventure, Fantasy, Sci-Fi, Shounen",7.28
23987,sarusuberi: miss hokusai,"Drama, Historical, Supernatural",7.28
1108,senkaiden houshin engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",7.28
1080,sentou yousei yukikaze,"Action, Drama, Military, Psychological, Sci-Fi, Space",7.28
1531,shakugan no shana sp: koi to onsen no kougai gakushuu!,"Comedy, Ecchi, Fantasy, Romance, Slice of Life",7.28
4382,suzumiya haruhi no yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",7.28
2747,tetsuwan atom,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",7.28
12695,tight-rope,"Romance, Shounen Ai",7.28
5397,usavich iii,Comedy,7.28
6951,yu☆gi☆oh!: chou yuugou! toki wo koeta kizuna,"Adventure, Game, Shounen",7.28
5196,aria the origination picture drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",7.27
369,boogiepop wa warawanai: boogiepop phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",7.27
2036,cosmic baton girl comet-san,"Adventure, Comedy, Drama, Magic, Sci-Fi",7.27
1352,cyber city oedo 808,"Action, Adventure, Police, Sci-Fi",7.27
34349,diamond no ace: second season ova,"Comedy, School, Shounen, Sports",7.25
2657,doraemon movie 08: nobita to ryuu no kishi,"Adventure, Comedy, Fantasy, Kids, Shounen",7.27
31201,doraemon movie 36: shin nobita no nippon tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",7.27
10842,fullmetal alchemist: the sacred star of milos specials,"Comedy, Fantasy, Magic",7.27
1845,gaiking: legend of daiku-maryu,"Action, Mecha, Sci-Fi",7.27
384,gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",7.27
2400,ghost sweeper gs mikami,"Comedy, Supernatural",7.27
2416,grander musashi rv,"Adventure, Sports",7.27
650,gunsmith cats,"Action, Comedy, Police, Seinen",7.27
18713,haiyore! nyaruko-san: yasashii teki no shitome-kata,"Comedy, Parody, Sci-Fi",7.27
990,kamisama kazoku,"Comedy, Drama, Fantasy, Romance",7.27
144,kanon,"Drama, Romance, Slice of Life, Supernatural",7.27
1145,kaze no youjinbou,"Action, Drama, Mystery, Shounen",7.27
1086,kenran butou sai: the mars daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",7.27
3670,kikou souseiki mospeada,"Action, Mecha, Military",7.27
10152,kimi ni todoke 2nd season: kataomoi,"Romance, Shoujo",7.27
4198,koutetsu jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",7.27
17819,kyoto animation: suiei-hen,Sports,7.27
279,kyougoku natsuhiko: kousetsu hyaku monogatari,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",7.27
5019,lupin iii: sweet lost night - mahou no lamp wa akumu no yokan,"Adventure, Comedy, Shounen",7.27
1968,mobile suit zeta gundam: a new translation ii - lovers,"Drama, Mecha, Military, Romance, Sci-Fi, Space",7.27
1941,moonlight mile 1st season: lift off,"Adventure, Drama, Sci-Fi, Space",7.27
10686,naruto: honoo no chuunin shiken! naruto vs. konohamaru!!,"Action, Adventure, Martial Arts, Shounen, Super Power",7.27
31645,persona 5 the animation: the day breakers,"Action, Fantasy, Seinen, Supernatural",7.27
27539,pikmin short movies,"Fantasy, Kids",7.27
2283,red baron,"Action, Mecha, Sci-Fi, Shounen",7.27
1236,sf saiyuuki starzinger,"Adventure, Mecha, Sci-Fi, Shounen, Space",7.27
5702,sora wo miageru shoujo no hitomi ni utsuru sekai,"Action, Fantasy, Magic, Romance, Super Power",7.27
4162,taiho shichau zo: nagisa no koutsuu yuudou,"Action, Comedy, Police, Seinen",7.27
1144,tenchi muyou! in love 2: haruka naru omoi,"Drama, Romance, Sci-Fi, Shounen",7.27
4705,tengen toppa gurren lagann: parallel works,Music,7.27
22689,terra formars: bugs 2-hen,"Action, Horror, Sci-Fi, Space",7.27
16866,tonari no kaibutsu-kun: tonari no gokudou-kun,"Comedy, Historical, Romance, Shoujo",7.27
17699,toriko movie: bishokushin no special menu,"Action, Adventure, Fantasy, Shounen",7.27
6567,urusei yatsura: the shougaibutsu suieitaikai,"Action, Comedy, Romance, School, Sci-Fi",7.27
3738,usavich ii,"Adventure, Comedy",7.27
30845,aikatsu! music award: minna de shou wo moracchaimashow!,"Music, Shoujo",7.26
2225,alps no shoujo heidi,"Drama, Historical, Slice of Life",7.26
10647,ao no exorcist: ura ex,"Action, Fantasy, Shounen, Supernatural",7.26
2825,arabian nights: sindbad no bouken (tv),"Adventure, Fantasy, Magic, Romance",7.26
31298,baka to test to shoukanjuu: matsuri - sentakushi ikou nomi,"Comedy, School",7.27
9645,be-bop highschool,"Comedy, School, Seinen",7.26
31417,binan koukou chikyuu bouei-bu love! love!,"Comedy, Magic, School, Slice of Life",7.26
8359,crayon shin-chan movie 04: henderland no daibouken,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",7.26
4586,daisuki! bubu chacha,Kids,7.26
2659,doraemon movie 14: nobita to buriki no labyrinth,Fantasy,7.26
4798,druaga no tou: the aegis of uruk - jil no bouken,"Adventure, Fantasy",7.26
6361,ef: a tale of memories. - prologue,"Drama, Music",7.26
13183,fate/zero remix,"Action, Fantasy, Supernatural",7.26
380,fushigi yuugi ova,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",7.26
27567,fushigi yuugi special: nakago shikkari shinasai!,Comedy,7.25
243,gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",7.26
1016,gunnm,"Drama, Mecha, Sci-Fi, Shounen",7.26
3299,h2o: footprints in the sand,"Harem, Romance, School",7.26
9958,hayate no gotoku! heaven is a place on earth,"Comedy, Harem, Parody",7.26
23153,hayate no gotoku! ova,"Comedy, Harem, Parody, Romance, Shounen",7.26
3946,jarinko chie,"Comedy, Drama, Slice of Life",7.26
2602,kenkou zenrakei suieibu umishou,"Comedy, Ecchi, School, Shounen, Sports",7.26
5717,kiniro no corda: secondo passo,"Harem, Music, School, Shoujo",7.26
31610,kyoukai no rinne (tv) 2nd season,"Comedy, Romance, School, Shounen, Supernatural",7.26
631,mahoromatic summer special,"Comedy, Ecchi, Romance, Sci-Fi",7.26
629,mahoutsukai tai! ova,"Comedy, Fantasy, Magic, Romance, Sci-Fi",7.26
14817,mouretsu pirates: abyss of hyperspace,"Sci-Fi, Space",7.26
12979,naruto sd: rock lee no seishun full-power ninden,"Action, Comedy, Parody",7.26
19511,naruto shippuuden: sunny side battle,"Action, Comedy, Martial Arts, Shounen, Super Power",7.26
4191,popolocrois monogatari,"Adventure, Fantasy",7.26
15649,puchimas!: petit idolm@ster,"Comedy, Slice of Life",7.26
2110,rockman.exe beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",7.26
3624,seimei no kagaku: micro patrol,Adventure,7.26
22859,takanashi rikka kai: chuunibyou demo koi ga shitai! movie lite,Comedy,7.26
33004,tanaka-kun wa kyou mo kedaruge,"Comedy, School",7.26
3044,tetsuwan atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",7.26
2816,toushou daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",7.26
732,vampire hunter d,"Action, Horror, Sci-Fi, Supernatural, Vampire",7.26
394,ai yori aoshi: enishi,"Comedy, Drama, Harem, Romance, Slice of Life",7.25
14027,boku wa tomodachi ga sukunai: relay shousetsu wa ketsumatsu ga hanpanai,"Comedy, Romance, School, Seinen",7.25
9539,cardfight!! vanguard,"Action, Adventure, Demons, Game, Shounen",7.25
5163,code geass: hangyaku no lelouch r2 picture drama,"Comedy, Ecchi, Slice of Life",7.25
1132,digimon frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",7.25
